Title,manga_id,# number tags,Tags,Review
Wolf Children: Ame & Yuki (Light Novel),31139,14,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Slice of Life', 'Animal Transformation', 'Childcare', 'Coming of Age', 'Countryside', 'Death of a Loved One', 'Family Life', 'Lifestyle Change', 'Werewolves', 'Based on an Anime']",1
"Woof Woof Story: I Told You to Turn Me Into a Pampered Pooch, Not Fenrir! (Light Novel)",25721,12,"['Fantasy', 'Light Novels', 'Slice of Life', 'Dogs', 'Isekai', 'Non-Human Protagonists', 'Person in a Strange World', 'Pets', 'Reincarnation', 'Slow Life', 'Wolves', 'Based on a Web Novel']",0
Working seems Pointless After the Hero Labeled Me as a Coward and Kicked Me From His Party (Light Novel),57435,6,"['Action', 'Fantasy', 'Harem', 'Light Novels', 'Slice of Life', 'Based on a Web Novel']",0
World Customize Creator (Light Novel),17737,14,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Cheats', 'Game Elements', 'Isekai', 'Magic', 'Modern Knowledge', 'Overpowered Main Characters', 'Person in a Strange World', 'Based on a Web Novel']",0
World End Chronicle: Kimi ga Sekai wo Uragiru Mae ni (Light Novel),39514,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Time Travel']",0
World End Eclipse: Tenkyuu no Gunshi (Light Novel),26093,4,"['Action', 'Fantasy', 'Light Novels', 'Based on a Video Game']",0
World End Economica (Light Novel),34244,8,"['Adventure', 'Drama', 'Light Novels', 'Romance', 'Sci Fi', 'Economics', 'Outer Space', 'Based on a Visual Novel']",0
World End Highland (Light Novel),27040,2,"['Fantasy', 'Light Novels']",0
World End Lights (Light Novel),86670,4,"['Action', 'Fantasy', 'Light Novels', 'Sci Fi']",0
World End no Arukikata (Light Novel),44994,3,"['Adventure', 'Fantasy', 'Light Novels']",0
World End Valkyrie (Light Novel),84724,3,"['Action', 'Fantasy', 'Light Novels']",0
WorldEnd: What do you do at the end of the world? Are you busy? Will you save us? Ex (Light Novel),22639,7,"['Drama', 'Fantasy', 'Light Novels', 'Slice of Life', 'Island', 'Magic', 'Post-apocalyptic']",0
WorldEnd: What do you do at the end of the world? Are you busy? Will you save us? (Light Novel),20274,11,"['Drama', 'Fantasy', 'Light Novels', 'Mystery', 'Romance', 'Slice of Life', 'Island', 'Magic', 'Military', 'Post-apocalyptic', 'Adapted to Anime']",1
WorldEnd: What do you do at the end of the world? Iden: Lillia Asplay (Light Novel),54509,5,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Sci Fi']",0
"WorldEnd: What do you do at the end of the world? Mou Ichido dake, Aemasu ka? (Light Novel)",23813,8,"['Drama', 'Fantasy', 'Light Novels', 'Slice of Life', 'Island', 'Magic', 'Military', 'Post-apocalyptic']",0
World Enemy: Fushisha no Shoujo to Fushigoroshi no Ou (Light Novel),64917,2,"['Fantasy', 'Light Novels']",0
World Insurance (Light Novel),90591,2,"['Drama', 'Light Novels']",0
World is Continue (Light Novel),26092,4,"['Action', 'Fantasy', 'Light Novels', 'Person in a Strange World']",0
World Is Mine: Jibun Konomi ni Tsukutta Avatar ga Genjitsu Sekai ni Detekita n desu ga (Light Novel),84917,4,"['Action', 'Fantasy', 'Light Novels', 'Magic']",0
World Is Yours (Light Novel),90674,3,"['Drama', 'Light Novels', 'Romance']",0
World Order (Light Novel),57824,3,"['Action', 'Fantasy', 'Light Novels']",0
World's End Girl Friend (Light Novel),82496,4,"['Drama', 'Light Novels', 'Romance', 'School Life']",0
World Teacher (Light Novel),18070,13,"['Action', 'Comedy', 'Fantasy', 'Harem', 'Light Novels', 'Animal Characteristics', 'Isekai', 'Magic', 'Person in a Strange World', 'Reincarnation', 'Teachers', 'Teaching', 'Based on a Web Novel']",1
World Walkers Chronicle: Isekaiwatari Eiyuuki (Light Novel),53155,3,"['Action', 'Fantasy', 'Light Novels']",0
Wrongly Executed Marquis's Daughter Wishes to Live Her New Life Peacefully with a Fluffy God (Light Novel),51995,9,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Reincarnation', 'Royalty', 'Second Chance', 'Time Travel', 'Based on a Web Novel']",0
W.W.W: World Wide War (Light Novel),44189,4,"['Action', 'Drama', 'Light Novels', 'High Stakes Games']",0
Xenosfeed Online (Light Novel),26058,3,"['Action', 'Light Novels', 'Sci Fi']",0
XIII-ban no Tarot Sorceress (Light Novel),66279,4,"['Action', 'Fantasy', 'Light Novels', 'Romance']",0
Xmas Romance: Koi wa Hadaka de Hajimeyou (Light Novel),44033,3,"['Light Novels', 'Romance', 'Christmas']",0
X no Maou (Light Novel),38741,4,"['Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
xxxHOLiC: AnotherHOLiC (Light Novel),9465,8,"['Drama', 'Light Novels', 'Mystery', 'Japanese Mythology', 'Magic', 'Mysterious Shop', 'Psychological', 'Supernatural']",0
Yaban de Kouki na Kyuukonsha (Light Novel),49233,3,"['Light Novels', 'Romance', 'Nobility']",0
Yabasugiru Shimai ni Ejiki ni Sareta Ore (Light Novel),49671,3,"['Drama', 'Light Novels', 'Romance']",0
Yabou Enbukyoku Gaiden Deadline 23 (Light Novel),66680,3,"['Drama', 'Light Novels', 'Sci Fi']",0
Yabou Enbukyoku (Light Novel),57070,3,"['Drama', 'Light Novels', 'Sci Fi']",0
Yagate Boku wa Daishogun to Yobareru Rashii (Light Novel),45025,4,"['Action', 'Fantasy', 'Light Novels', 'War']",0
Yagate Haruka Sora wo Tsunagu (Light Novel),97587,3,"['Drama', 'Light Novels', 'School Life']",0
Yagate Hontou no Eiyuutan (Light Novel),56076,6,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Yagate Koisuru Vivi Lane (Light Novel),21121,3,"['Drama', 'Fantasy', 'Light Novels']",0
Yagate Love Comedy ni Itaru Ansatsusha (Light Novel),85062,6,"['Comedy', 'Light Novels', 'Romance', 'Assassins', 'Inheritance', 'School Life']",0
Yagate Maken no Alicebell: Heroines Assort (Light Novel),88519,6,"['Action', 'Fantasy', 'Harem', 'Light Novels', 'Newly Co-ed School', 'School Life']",0
Yagate Maken no Alicebell (Light Novel),41020,6,"['Action', 'Fantasy', 'Harem', 'Light Novels', 'Newly Co-ed School', 'School Life']",0
"Yagate Utawareru Unmei no, Boku to Sen-hime no Hangyaku Tan (Light Novel)",97632,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Magic']",0
Yagyu Rock Ken (Light Novel),74742,3,"['Light Novels', 'Romance', 'Historical']",0
Yaiba wa Saya ni Osamaranai (Light Novel),57840,6,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Yajuu na Onzoushi Shachou ni Taberarechau!? Kogarana Waka Okusama wa Toshiue Otto ni Konya mo Amaku Tokasareteimasu (Light Novel),91003,2,"['Light Novels', 'Romance']",0
Yajuu no Tsugai (Light Novel),30184,8,"['BL', 'Fantasy', 'Light Novels', 'Yaoi', 'Animal Protagonists', 'Interspecies Relationship', 'Non-Human Protagonists', 'Omegaverse']",0
Yajuu wa Tasogare no Mori de Ai ni Deau (Light Novel),48489,2,"['Light Novels', 'Romance']",0
Yakan Touhikou (Light Novel),75589,4,"['BL', 'Drama', 'Light Novels', 'Yaoi']",0
Yakitori: Soldiers of Misfortune (Light Novel),93071,5,"['Action', 'Drama', 'Light Novels', 'Sci Fi', 'Adapted to Anime']",0
"Yakudatazu no Boukensha, Skill Kakusei de Eta Maken Madougu de Sekai Saikyou ni Itaru (Light Novel)",91302,6,"['Adventure', 'Fantasy', 'Light Novels', 'Animal Characteristics', 'Magic', 'Based on a Web Novel']",0
Yakudatazu Seijo to Norowareta Seikishi: Omoidezukuri de Kokuhaku Shitara Kyuukon & Dekiai Saremashita (Light Novel),68890,4,"['Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
"Yakudatazu Tenisha, Cheat Maken de Isekai wo Ouka Suru (Light Novel)",91419,5,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels']",0
"“Yakudatazu” to Iwareta no de, Yorokonde Ohima Saseteita Dakimasu. Shiitagerareta Mujikaku Cheat Seijo wa, Ringoku de Seirei-tachi to Daini no Jinsei wo Ouka Suru (Light Novel)",92235,5,"['Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility']",0
Yakujin Tsuki Tensei no Susume: Kahogo na Saiyaku Shin to Restart Suru Boukensha-tachi (Light Novel),65464,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Gods']",0
"Yakume wo Hatashita Hiyage no Yuusha wa, Henkyou de Jiyuu ni Ikiteimasu (Light Novel)",103293,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Overpowered Main Characters', 'Based on a Web Novel']",0
"Yakume wo Oeta Akuyaku Reijou na no ni, Dekiai Route ni Hairu nante Kiitemasen! (Light Novel)",92246,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Yakumo Kyoukatari: Kyuutei ni Hibari Mai Izuru (Light Novel),57737,4,"['Action', 'Drama', 'Light Novels', 'Historical']",0
Yakusai no Moushigo to Seijo no Meikyuu (Light Novel),58927,5,"['Fantasy', 'Light Novels', 'Isekai', 'Person in a Strange World', 'Based on a Web Novel']",0
Yakushi to Maou: Towa no Kenren ni Saku (Light Novel),80479,3,"['Fantasy', 'Light Novels', 'Romance']",0
Yakushoku Distopiary: Kougyoku no Toubatsushi to Inochikurai no Boku (Light Novel),24149,5,"['Action', 'Fantasy', 'Light Novels', 'Psychological', 'Supernatural']",0
Yakusho no Futari (Light Novel),88822,4,"['Drama', 'Light Novels', 'Coworkers', 'Work Life']",0
Yakusoku no Hakobune (Light Novel),93075,3,"['Light Novels', 'Sci Fi', 'Childhood Friends']",0
Yakusoku no Kiss (Light Novel),54534,3,"['BL', 'Light Novels', 'Yaoi']",0
Yakusoku no Kuni (Light Novel),32143,2,"['Drama', 'Light Novels']",0
Yakusoku no Tsugai: Tamashi no Kizuna - Omegaverse (Light Novel),33739,8,"['BL', 'Drama', 'Fantasy', 'Light Novels', 'Yaoi', 'Omegaverse', 'Pregnancy', 'Royalty']",0
Yakusoku Tsukai! Nora Pom Pom no Oyakusoku (Light Novel),47843,3,"['Comedy', 'Fantasy', 'Light Novels']",0
Yakusouen de Kissaten wo Hirakimasu! (Light Novel),96067,2,"['Fantasy', 'Light Novels']",0
"Yakusou Saishu shika Dekinai Shounen, Saikyou Skill “Shoumetsu” de Nariagaru (Light Novel)",91379,5,"['Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Yakutatazu Skill ni Jinsei wo Tsugikomi 25-nen, Imasara Saikyou no Boukentan (Light Novel)",40250,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Yakutatazu to Iwareta node, Watashi no Ie wa Dokuritsu Shimasu! (Light Novel)",59492,8,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Dragons', 'Magic', 'Nobility', 'Based on a Web Novel']",0
"Yakutatazu to Iware Yuusha Party wo Tsuihousareta Ore, Saikyou Skill “Jakuten Kanpa” ga Kakuseishimashita (Light Novel)",70800,5,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels']",0
Yaku Wazawai no Ouji wa Suteki na Maid to Tabi wo Suru (Light Novel),98610,6,"['Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Royalty', 'Based on a Web Novel']",0
Yakuzaishi Kyoukai no Recruit (Light Novel),27187,3,"['Comedy', 'Fantasy', 'Light Novels']",0
"Yakuza, Shuudankansen (Light Novel)",98846,5,"['BL', 'Light Novels', 'Yaoi', 'Hospital', 'Yakuza']",0
Yamahime Anti-Mnemonics (Light Novel),25244,5,"['Action', 'Comedy', 'Light Novels', 'Romance', 'School Life']",0
"Yama, Kaimashita: Isekai Kurashi mo Warukunai (Light Novel)",90986,5,"['Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Yama kara Hajimaru Isekai Life wa Igai to Kaiteki datta: Fushigi na Mofumofu-tachi to Inishie no Renkinjutsu de Slow Life wo Mankitsu Chuu (Light Novel),92252,4,"['Action', 'Adventure', 'Fantasy', 'Light Novels']",0
Yamamoto Isoko no Ketsudan (Light Novel),25791,8,"['Comedy', 'Harem', 'Light Novels', 'Romance', 'Sci Fi', 'Military', 'Military School', 'School Life']",0
Yamamoto-kun no Seishun Revenge! (Light Novel),95890,6,"['Comedy', 'Light Novels', 'Romance', 'Revenge', 'School Life', 'Based on a Web Novel']",0
"Yama ni Suterareta Ore, Tokage no Youshi ni Naru: Mahou wo Kiwamete Oya wo Koeta kedo, Oya ga Densetsu no Furu Ryuu datta nante Shiranai (Light Novel)",82203,8,"['Action', 'Ecchi', 'Fantasy', 'Light Novels', 'Romance', 'Dragons', 'Magic', 'Based on a Web Novel']",0
"Yamaoku Sodachi no Ore no Yururi Isekai Seikatsu: Mofumofu to Saikyou-tachi ni Kawaigararete, Nidome no Jinsei Mankitsuchuu (Light Novel)",101826,6,"['Adventure', 'Fantasy', 'Light Novels', 'Isekai', 'Person in a Strange World', 'Reincarnation']",0
Yamashii Game no Tsukurikata (Light Novel),82498,4,"['Comedy', 'Ecchi', 'Light Novels', 'School Life']",0
Yama Sodachi no Boukensha: Kono Machi ga Kaiteki na no de Tabi ni wa Demasen (Light Novel),93506,5,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Yama Sodachi no Drathlet-san: Isekai de Dragon Slayer Toshite Ikiteiku (Light Novel),55756,4,"['Action', 'Adventure', 'Fantasy', 'Light Novels']",0
Yamato-san Kyoudai no Ouchi Gohan: Nara Machi de Osandon Hajimemashita (Light Novel),83006,2,"['Light Novels', 'Slice of Life']",0
Yamayuri Warashi (Light Novel),93181,2,"['Light Novels', 'Historical']",0
Yamidama no Shoujo to Korosanai Ansatsusha (Light Novel),21905,3,"['Action', 'Light Novels', 'School Life']",0
The Dark Guild Master's Smile Would Fit Best (Light Novel),53788,6,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",1
Yami Hakushaku wa Hanayome wo Karu (Light Novel),48825,2,"['Light Novels', 'Romance']",0
Yami-hara (Novel),79121,3,"['Horror', 'Light Novels', 'Mystery']",0
Yamihime no Yaiba to Inmitsu no Goumon: Dark Elf Mamoru no Jikenbo (Light Novel),25549,4,"['Ecchi', 'Fantasy', 'Light Novels', 'Mystery']",0
Yamijishi Hakushaku no Saikon Jijou (Light Novel),28206,2,"['Light Novels', 'Romance']",0
"Yami ni Chigiri Shi-sha, Nanji no Chi wo (Light Novel)",82267,5,"['BL', 'Light Novels', 'Yaoi', 'Supernatural', 'Vampires']",0
Yami ni Kawareta Ouji (Light Novel),49135,2,"['Light Novels', 'Romance']",0
"Yami no Honou ni Idakarete Shinda to Omottara, Musume ga Dekiteimashita: Yuusha ni Osananajimi wo Torareta kedo Ore wa Shiawase desu (Light Novel)",95971,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic']",0
Yami no Koutaishi,54298,4,"['Comedy', 'Fantasy', 'Light Novels', 'School Life']",0
Yami no Koutaishi (Light Novel),54297,4,"['Comedy', 'Fantasy', 'Light Novels', 'School Life']",0
"Yami no Ryuuou, Slow Life wo Suru. (Light Novel)",58620,8,"['Comedy', 'Fantasy', 'Light Novels', 'Slice of Life', 'Dragons', 'Neighbors', 'Slow Life', 'Based on a Web Novel']",0
Yami no Sadame wo Seou Mono (Light Novel),43778,3,"['Action', 'Light Novels', 'Supernatural']",0
Yami no Toriko (Light Novel),50793,7,"['Drama', 'Light Novels', 'Romance', 'Debt', 'Social Gap', 'Writers', 'Smut']",0
Yami Ochi Heroine wo Shiawase ni Suru Keikaku (Light Novel),66507,4,"['Action', 'Fantasy', 'Light Novels', 'Magic']",0
Yamiochi Knight ga Dungeon Hajimemashita!! (Light Novel),47307,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Dungeon']",0
Yamiochi Seijo wa Senka de Mau (Light Novel),79352,8,"['Action', 'Fantasy', 'Light Novels', 'Dark Fantasy', 'Demons', 'Magic', 'Revenge', 'Based on a Web Novel']",0
"Yamiochi Yuusha no Haishin Haishin: Tsuihousare, Kakushi Boss Beya ni Hourikomareta Kekka, Boss to Tansakushagari Haishin wo Hajimeru (Light Novel)",103429,8,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Contemporary Fantasy', 'Dungeon', 'Game Elements', 'Based on a Web Novel']",0
Yami Seirei ni Sukareta Seirei Jutsushi (Light Novel),96290,5,"['Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Yamiyo no Ou: Isekai Monogatari wa Boujakubujin ni (Light Novel),66887,5,"['Drama', 'Ecchi', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Yamiyo no Sanctuary (Light Novel),94204,3,"['BL', 'Light Novels', 'Yaoi']",0
Yandere Bondage! Seiso na Ano Ko wa Onedari Jouzu!? (Light Novel),44037,2,"['Ecchi', 'Light Novels']",0
Yandere Hakushaku wa Okotowari! Zenryoku Kaihi ni Tsutometara Dekiai Flag ga Kakutei Shimashita (Light Novel),82296,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Yandere Imouto ni Aisaresugite Kozukuri Kankin Seikatsu (Light Novel),94170,8,"['Drama', 'Ecchi', 'Light Novels', 'Romance', 'Brother Complex', 'School Life', 'Siblings', 'Incest']",0
Yandere Kanojo ga Isekai made Ottekita (Light Novel),81624,4,"['Comedy', 'Fantasy', 'Light Novels', 'Magic']",0
Yandere-kei Otomege no Sekai ni Tensei Shite Shimatta Youdesu (Light Novel),18238,8,"['Comedy', 'Light Novels', 'Reverse Harem', 'Romance', 'Otome Game', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Yandere Mahoutsukai wa Sekizou no Otome shika Aisenai: Majo wa Manadeshi no Atsui Kuchizuke de Tokeru (Light Novel),91828,4,"['Drama', 'Fantasy', 'Light Novels', 'Romance']",0
Yandere Ouji no Nigegoshi Cinderella (Light Novel),37809,8,"['Comedy', 'Light Novels', 'Romance', 'Adult Couples', 'Boss-Employee Relationship', 'Mature Romance', 'Based on a Web Novel', 'Sexual Content']",0
Yaneura Heya de Madoromi wo (Light Novel),98987,4,"['Light Novels', 'Historical', 'Maids', 'School Life']",0
Yaneura Heya de no Toro Ama Mitsugetsu!? Watashi wo Oidasu Yotei datta Koushaku-sama ni Nazeka Dekiai Sareteimasu (Light Novel),88119,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Yaneura Heya no Oujo wa, Saihate no Koutei Heika ni Itto ni Aisare Amaku Torokeru (Light Novel)",82953,5,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Yangotonaki Hitorijime (Light Novel),47551,2,"['Light Novels', 'Romance']",0
Yangotonaki Omega no Konin (Light Novel),72265,9,"['BL', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Yaoi', 'Nobility', 'Omegaverse', 'Smut']",0
"Yankee-chan to Hanako-san: Cho, Omae dake Mienai kara tte Hitomae de Yamero yo na! (Light Novel)",46454,4,"['Ecchi', 'Light Novels', 'Ghosts', 'Supernatural']",0
Yankee wa Isekai de Seirei ni Aisaremasu. (Light Novel),27439,10,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Delinquents', 'Isekai', 'Magic', 'Person in a Strange World', 'Reincarnation']",0
Yankee Yamero. Maid ni Shiteyaru (Light Novel),45109,5,"['Comedy', 'Light Novels', 'Delinquents', 'Maids', 'Master-Servant Relationship']",0
Yaoyorozu Hyakkaten no Shukufuku Kamisama ga Motometa “Akari” no Nazo (Light Novel),81041,3,"['Light Novels', 'Romance', 'Slice of Life']",0
Yaoyorozu no Kami ni Tou (Light Novel),48200,2,"['Fantasy', 'Light Novels']",0
Yappa Choroin Desho! (Light Novel),55483,4,"['Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Yappari Kimi no Are ga Ichiban Suki (Light Novel),47181,2,"['Light Novels', 'Romance']",0
Yappari Kinishinai (Light Novel),54577,3,"['BL', 'Light Novels', 'Yaoi']",0
"Yarikomi Suki Niyoru Ryouchi Keiei: Ore dake Mieru ""Kaitakudo"" wo Agete Saikyou Ryouchi ni (Light Novel)",83163,5,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
"Yarikonda Otome Game no Akuyaku desu ga, Danzai wa Iya nano de Mattou ni Ikimasu (Light Novel)",80420,6,"['Comedy', 'Fantasy', 'Light Novels', 'Magic', 'Nobility', 'Based on a Web Novel']",0
"Yarikondeita Game Sekai no Akuyaku Mob ni Tenseishimashita: Game Chishiki Tsukatte Kimama ni Ikitetara, Nazeka Ari to Arayuru Tokoro de Na ga Shirewatatteita (Light Novel)",100639,4,"['Fantasy', 'Harem', 'Light Novels', 'Based on a Web Novel']",0
Yarinaoshi Akujo wa Kuni wo Katamu Kenai: Kaku mo Itoshiki Reishi (Light Novel),95931,4,"['Light Novels', 'Romance', 'Historical', 'Nobility']",0
"Yarinaoshi Akuyaku Reijou wa, Osanai Otouto (Tenshi) wo Dekiai Shimasu (Light Novel)",64771,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Yarinaoshi Eiyuu no Kyouiku Nisshi (Light Novel),25693,3,"['Action', 'Fantasy', 'Light Novels']",0
Yarinaoshi Kizoku no Seijinka Level Up (Light Novel),74923,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Magic']",0
Yarinaoshi Koujo no Madou Kakumei: Shokeisareta Akuyaku Reijou wa Horobiru Kamon wo Tatenaosu (Light Novel),84231,6,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Nobility', 'Based on a Web Novel']",0
Yarinaoshi Majutsu Kikoushi no Saisenroku (Light Novel),27554,3,"['Action', 'Fantasy', 'Light Novels']",0
Yarinaoshi Seirei Hime wa Kago Nashi Ouji no Chouhi wo Mezasu: Shinitakunai node Kekkonshimasu! (Light Novel),92838,5,"['Light Novels', 'Romance', 'Historical', 'Nobility', 'Based on a Web Novel']",0
Yarinaoshi Tensei Ore no Isekai Boukentan (Light Novel),52388,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Yarinaoshi Tensei Reijou wa Zamaashitai no ni Dekiaisareru (Light Novel),72909,6,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
